date,city,rain_level,temperature_bin,traffic_index,event_flag
2024-07-15,Shanghai,0.2291,cold,1.0949,0
2024-07-16,Shanghai,0.4496,cold,1.0337,0
2024-07-17,Shanghai,0.1826,cold,1.0528,0
2024-07-18,Shanghai,0.0,cold,1.0704,0
2024-07-19,Shanghai,0.1458,cold,1.0895,0
2024-07-20,Shanghai,0.0,cold,0.8956,0
2024-07-21,Shanghai,0.2426,cold,0.9225,0
2024-07-22,Shanghai,0.2396,cold,1.0755,0
2024-07-23,Shanghai,0.1927,cold,1.0215,0
2024-07-24,Shanghai,0.3937,cold,1.0987,0
2024-07-25,Shanghai,0.0,cold,1.1213,0
2024-07-26,Shanghai,0.1334,cold,1.0275,0
2024-07-27,Shanghai,0.0091,cold,0.9204,0
2024-07-28,Shanghai,0.1343,cold,0.9429,0
2024-07-29,Shanghai,0.1326,cold,1.0888,0
2024-07-30,Shanghai,0.2039,cold,1.0387,0
2024-07-31,Shanghai,0.2763,cold,1.0882,0
2024-08-01,Shanghai,0.3284,cold,1.1074,0
2024-08-02,Shanghai,0.4597,cold,1.0791,0
2024-08-03,Shanghai,0.2616,cold,0.9206,0
2024-08-04,Shanghai,0.1568,cold,0.9528,0
2024-08-05,Shanghai,0.5095,cold,1.0431,0
2024-08-06,Shanghai,0.1024,cold,1.0017,0
2024-08-07,Shanghai,0.1801,cold,1.0033,0
2024-08-08,Shanghai,0.4875,cold,1.0587,0
2024-08-09,Shanghai,0.3975,cold,1.0609,0
2024-08-10,Shanghai,0.2426,cold,0.8991,0
2024-08-11,Shanghai,0.1964,cold,0.9804,0
2024-08-12,Shanghai,0.2724,cold,1.1168,0
2024-08-13,Shanghai,0.4589,cold,1.1,0
2024-08-14,Shanghai,0.3754,cold,1.0918,0
2024-08-15,Shanghai,0.1445,cold,1.0884,0
2024-08-16,Shanghai,0.3832,cold,0.9959,0
2024-08-17,Shanghai,0.6521,cold,0.9014,1
2024-08-18,Shanghai,0.6524,cold,0.9303,0
2024-08-19,Shanghai,0.2724,cold,1.0989,0
2024-08-20,Shanghai,0.4597,cold,1.0036,0
2024-08-21,Shanghai,0.3473,cold,1.0572,0
2024-08-22,Shanghai,0.4187,cold,1.1093,0
2024-08-23,Shanghai,0.4015,cold,1.066,0
2024-08-24,Shanghai,0.3263,cold,0.9289,0
2024-08-25,Shanghai,0.3133,cold,0.9207,0
2024-08-26,Shanghai,0.6788,cold,1.058,0
2024-08-27,Shanghai,0.3949,cold,1.0616,0
2024-08-28,Shanghai,0.5686,cold,1.0792,0
2024-08-29,Shanghai,0.2492,cold,1.1557,0
2024-08-30,Shanghai,0.6895,cold,1.0813,0
2024-08-31,Shanghai,0.3831,cold,0.9432,0
2024-09-01,Shanghai,0.5023,cold,1.024,0
2024-09-02,Shanghai,0.4406,cold,1.1796,0
2024-09-03,Shanghai,0.5725,cold,1.0403,0
2024-09-04,Shanghai,0.4912,cold,0.9951,0
2024-09-05,Shanghai,0.4099,cold,1.0858,0
2024-09-06,Shanghai,0.2789,cold,1.1357,0
2024-09-07,Shanghai,0.5757,cold,1.0166,0
2024-09-08,Shanghai,0.5123,cold,0.9089,0
2024-09-09,Shanghai,0.2876,cold,1.0861,0
2024-09-10,Shanghai,0.292,cold,1.0819,0
2024-09-11,Shanghai,0.5932,cold,1.1194,0
2024-09-12,Shanghai,0.3669,cold,1.0535,0
2024-09-13,Shanghai,0.3333,cold,1.0135,0
2024-09-14,Shanghai,0.6736,cold,0.8861,0
2024-09-15,Shanghai,0.4546,cold,1.0628,0
2024-09-16,Shanghai,0.3037,cold,1.1608,0
2024-09-17,Shanghai,0.2991,cold,1.1281,0
2024-09-18,Shanghai,0.8381,cold,1.1669,0
2024-09-19,Shanghai,0.2004,cold,1.0602,0
2024-09-20,Shanghai,0.6513,cold,1.0858,0
2024-09-21,Shanghai,0.4216,cold,0.9766,0
2024-09-22,Shanghai,0.7704,cold,0.8931,0
2024-09-23,Shanghai,0.4464,cold,1.1002,0
2024-09-24,Shanghai,0.7161,cold,1.0783,0
2024-09-25,Shanghai,0.6652,cold,1.1292,0
2024-09-26,Shanghai,0.5103,cold,1.0981,0
2024-09-27,Shanghai,0.9047,cold,0.9912,0
2024-09-28,Shanghai,0.5465,cold,1.0454,0
2024-09-29,Shanghai,0.69,cold,0.8699,0
2024-09-30,Shanghai,0.5801,cold,1.0368,0
2024-10-01,Shanghai,0.7943,cold,1.1518,0
2024-10-02,Shanghai,0.53,cold,1.1282,0
2024-10-03,Shanghai,0.4354,cold,1.1788,0
2024-10-04,Shanghai,0.6043,cold,1.1818,0
2024-10-05,Shanghai,0.8662,cold,1.081,1
2024-10-06,Shanghai,0.6938,cold,1.0357,0
2024-10-07,Shanghai,0.6354,cold,1.125,0
2024-10-08,Shanghai,0.5913,mild,1.0813,0
2024-10-09,Shanghai,0.6379,mild,1.0941,0
2024-10-10,Shanghai,0.7252,mild,1.044,0
2024-10-11,Shanghai,0.9378,mild,1.0809,0
2024-10-12,Shanghai,0.7284,mild,0.9373,0
2024-10-13,Shanghai,1.0,mild,0.9645,0
2024-10-14,Shanghai,1.0,mild,1.0768,0
2024-10-15,Shanghai,0.9788,mild,1.0572,0
2024-10-16,Shanghai,0.8766,mild,1.0157,0
2024-10-17,Shanghai,0.6445,mild,1.0442,0
2024-10-18,Shanghai,0.8601,mild,1.021,0
2024-10-19,Shanghai,0.9383,mild,0.921,0
2024-10-20,Shanghai,0.8345,mild,0.9223,0
2024-10-21,Shanghai,0.8167,mild,1.0687,0
2024-10-22,Shanghai,0.8232,mild,1.0634,0
2024-10-23,Shanghai,0.8672,mild,1.1056,0
2024-10-24,Shanghai,0.7647,mild,1.0929,0
2024-10-25,Shanghai,0.7983,mild,1.1046,0
2024-10-26,Shanghai,0.8561,mild,0.9598,0
2024-10-27,Shanghai,0.7664,mild,0.9573,0
2024-10-28,Shanghai,0.8716,mild,1.0662,1
2024-10-29,Shanghai,0.8622,mild,1.0636,0
2024-10-30,Shanghai,0.7474,mild,0.9655,0
2024-10-31,Shanghai,0.8092,mild,1.1143,0
2024-11-01,Shanghai,0.8394,mild,1.111,0
2024-11-02,Shanghai,0.6021,mild,0.9323,0
2024-11-03,Shanghai,0.927,mild,0.9194,0
2024-11-04,Shanghai,0.603,mild,1.092,0
2024-11-05,Shanghai,0.8857,mild,1.0926,0
2024-11-06,Shanghai,1.0,mild,1.0559,0
2024-11-07,Shanghai,1.0,mild,1.1288,0
2024-11-08,Shanghai,1.0,mild,1.0443,0
2024-11-09,Shanghai,0.8327,mild,0.9951,0
2024-11-10,Shanghai,0.8142,mild,0.9242,0
2024-11-11,Shanghai,1.0,mild,1.0999,1
2024-11-12,Shanghai,1.0,mild,1.0578,0
2024-11-13,Shanghai,1.0,mild,1.0393,0
2024-11-14,Shanghai,0.7712,mild,1.0456,0
2024-11-15,Shanghai,0.7823,mild,1.0822,0
2024-11-16,Shanghai,0.9291,mild,0.9614,0
2024-11-17,Shanghai,0.6387,mild,0.9538,0
2024-11-18,Shanghai,0.661,mild,1.0542,0
2024-11-19,Shanghai,0.8247,mild,1.0426,0
2024-11-20,Shanghai,1.0,mild,1.1121,0
2024-11-21,Shanghai,0.7417,mild,1.0913,0
2024-11-22,Shanghai,1.0,mild,1.0245,0
2024-11-23,Shanghai,1.0,mild,0.9925,0
2024-11-24,Shanghai,0.8529,mild,0.9072,0
2024-11-25,Shanghai,1.0,mild,0.986,0
2024-11-26,Shanghai,1.0,mild,1.0133,0
2024-11-27,Shanghai,1.0,mild,1.086,0
2024-11-28,Shanghai,1.0,mild,1.1101,0
2024-11-29,Shanghai,0.8144,mild,1.1211,0
2024-11-30,Shanghai,0.7011,mild,0.8684,0
2024-12-01,Shanghai,0.6391,mild,0.9716,0
2024-12-02,Shanghai,0.9517,mild,1.0704,0
2024-12-03,Shanghai,0.9369,mild,1.0714,0
2024-12-04,Shanghai,0.9753,mild,1.0652,0
2024-12-05,Shanghai,1.0,mild,1.1388,0
2024-12-06,Shanghai,1.0,mild,1.2008,0
2024-12-07,Shanghai,1.0,mild,0.9659,0
2024-12-08,Shanghai,1.0,mild,0.9965,0
2024-12-09,Shanghai,1.0,mild,1.1192,1
2024-12-10,Shanghai,1.0,mild,1.0669,0
2024-12-11,Shanghai,0.8462,mild,1.0281,0
2024-12-12,Shanghai,0.9934,mild,1.0786,0
2024-12-13,Shanghai,1.0,mild,1.0593,0
2024-12-14,Shanghai,0.666,mild,0.9184,0
2024-12-15,Shanghai,1.0,mild,1.0104,0
2024-12-16,Shanghai,1.0,mild,1.0513,0
2024-12-17,Shanghai,0.9069,mild,1.038,0
2024-12-18,Shanghai,0.9582,mild,1.0192,0
2024-12-19,Shanghai,1.0,mild,1.0857,1
2024-12-20,Shanghai,0.9448,mild,1.0549,0
2024-12-21,Shanghai,0.5289,mild,0.9819,0
2024-12-22,Shanghai,1.0,mild,0.9214,0
2024-12-23,Shanghai,1.0,mild,1.0523,0
2024-12-24,Shanghai,1.0,mild,1.073,0
2024-12-25,Shanghai,0.858,mild,1.1371,1
2024-12-26,Shanghai,0.8942,mild,1.1138,0
2024-12-27,Shanghai,0.973,mild,1.07,0
2024-12-28,Shanghai,1.0,mild,0.8549,0
2024-12-29,Shanghai,0.973,mild,0.9598,1
2024-12-30,Shanghai,0.9525,mild,1.0945,0
2024-12-31,Shanghai,1.0,mild,1.0414,0
2025-01-01,Shanghai,0.9795,mild,1.1327,1
2025-01-02,Shanghai,1.0,mild,1.0889,0
2025-01-03,Shanghai,1.0,mild,1.0223,0
2025-01-04,Shanghai,1.0,mild,0.9158,0
2025-01-05,Shanghai,0.949,mild,0.94,0
2025-01-06,Shanghai,0.9252,mild,1.0506,1
2025-01-07,Shanghai,0.7747,mild,0.9798,0
2025-01-08,Shanghai,0.8954,mild,1.0241,0
2025-01-09,Shanghai,0.742,hot,1.04,0
2025-01-10,Shanghai,0.8417,hot,1.1482,0
2025-01-11,Shanghai,0.8511,hot,0.9261,0
2025-01-12,Shanghai,0.9936,hot,0.9428,0
2025-01-13,Shanghai,0.6281,hot,1.0464,0
2025-01-14,Shanghai,1.0,hot,0.9819,0
2025-01-15,Shanghai,0.8127,hot,1.017,0
2025-01-16,Shanghai,0.978,hot,1.0423,0
2025-01-17,Shanghai,0.8361,hot,1.0944,0
2025-01-18,Shanghai,0.9144,hot,1.0012,0
2025-01-19,Shanghai,0.6668,hot,0.96,1
2025-01-20,Shanghai,0.7867,hot,1.0294,0
2025-01-21,Shanghai,0.7806,hot,1.0426,0
2025-01-22,Shanghai,1.0,hot,1.0487,0
2025-01-23,Shanghai,0.5468,hot,1.1271,0
2025-01-24,Shanghai,0.7109,hot,1.0634,0
2025-01-25,Shanghai,0.896,hot,0.9647,0
2025-01-26,Shanghai,0.9714,hot,0.8931,0
2025-01-27,Shanghai,0.9581,hot,1.0768,0
2024-01-01,Hangzhou,0.642,hot,1.1679,0
2024-01-02,Hangzhou,1.0,hot,1.0851,0
2024-01-03,Hangzhou,1.0,hot,1.0531,0
2024-01-04,Hangzhou,0.6441,hot,1.0315,0
2024-01-05,Hangzhou,0.5018,hot,1.0685,0
2024-01-06,Hangzhou,0.9031,hot,0.9069,0
2024-01-07,Hangzhou,0.8828,hot,1.006,0
2024-01-08,Hangzhou,0.7353,hot,1.0601,0
2024-01-09,Hangzhou,0.941,hot,1.0936,0
2024-01-10,Hangzhou,0.7501,hot,1.0593,0
2024-01-11,Hangzhou,0.8942,hot,1.0853,0
2024-01-12,Hangzhou,1.0,hot,1.0453,0
2024-01-13,Hangzhou,0.9407,hot,0.9495,0
2024-01-14,Hangzhou,1.0,hot,0.9173,0
2024-01-15,Hangzhou,0.696,hot,1.1414,0
2024-01-16,Hangzhou,0.7024,hot,1.0905,0
2024-01-17,Hangzhou,0.7249,hot,1.1003,0
2024-01-18,Hangzhou,0.8501,hot,1.0683,0
2024-01-19,Hangzhou,0.8457,hot,1.0724,0
2024-01-20,Hangzhou,1.0,hot,0.908,0
2024-01-21,Hangzhou,0.733,hot,1.0204,0
2024-01-22,Hangzhou,0.6512,hot,1.0312,0
2024-01-23,Hangzhou,0.5293,hot,1.0509,0
2024-01-24,Hangzhou,0.8125,hot,1.05,0
2024-01-25,Hangzhou,0.9573,hot,1.0177,0
2024-01-26,Hangzhou,0.6284,hot,1.1341,0
2024-01-27,Hangzhou,0.5657,hot,0.9133,0
2024-01-28,Hangzhou,0.6924,hot,0.9432,0
2024-01-29,Hangzhou,0.5972,hot,1.0737,0
2024-01-30,Hangzhou,0.87,hot,1.0636,0
2024-01-31,Hangzhou,0.4036,hot,1.0278,0
2024-02-01,Hangzhou,0.684,hot,1.073,0
2024-02-02,Hangzhou,0.4873,hot,1.0606,0
2024-02-03,Hangzhou,0.5663,hot,1.0073,0
2024-02-04,Hangzhou,0.7373,hot,1.0218,0
2024-02-05,Hangzhou,0.6757,hot,1.0847,0
2024-02-06,Hangzhou,0.7231,hot,1.0257,0
2024-02-07,Hangzhou,0.8513,hot,1.0809,0
2024-02-08,Hangzhou,0.4787,hot,1.0926,0
2024-02-09,Hangzhou,0.1596,hot,1.1197,0
2024-02-10,Hangzhou,0.4888,hot,1.0898,0
2024-02-11,Hangzhou,0.504,hot,1.0643,0
2024-02-12,Hangzhou,0.9118,hot,1.1844,0
2024-02-13,Hangzhou,0.7537,hot,1.1197,0
2024-02-14,Hangzhou,0.5476,hot,1.1958,0
2024-02-15,Hangzhou,0.6517,hot,1.0609,0
2024-02-16,Hangzhou,0.6072,hot,0.9471,0
2024-02-17,Hangzhou,0.693,hot,0.9678,0
2024-02-18,Hangzhou,0.8645,hot,0.9625,0
2024-02-19,Hangzhou,0.7484,hot,1.0845,0
2024-02-20,Hangzhou,0.1129,hot,1.0509,0
2024-02-21,Hangzhou,0.4797,hot,1.102,0
2024-02-22,Hangzhou,0.7665,hot,1.0582,0
2024-02-23,Hangzhou,0.6171,hot,1.1301,0
2024-02-24,Hangzhou,0.435,hot,0.9839,0
2024-02-25,Hangzhou,0.5521,hot,0.9383,0
2024-02-26,Hangzhou,0.5657,hot,1.1003,0
2024-02-27,Hangzhou,0.4269,hot,1.0832,0
2024-02-28,Hangzhou,0.8233,hot,1.0997,0
2024-02-29,Hangzhou,0.4647,hot,1.0923,0
2024-03-01,Hangzhou,0.5,mild,1.0277,0
2024-03-02,Hangzhou,0.2521,mild,0.9327,0
2024-03-03,Hangzhou,0.8071,mild,0.9331,0
2024-03-04,Hangzhou,0.341,mild,1.1364,0
2024-03-05,Hangzhou,0.2511,mild,1.1793,0
2024-03-06,Hangzhou,0.224,mild,1.0683,0
2024-03-07,Hangzhou,0.5669,mild,1.1436,0
2024-03-08,Hangzhou,0.309,mild,1.1015,0
2024-03-09,Hangzhou,0.2117,mild,0.8796,0
2024-03-10,Hangzhou,0.2279,mild,0.9029,0
2024-03-11,Hangzhou,0.165,mild,0.9443,0
2024-03-12,Hangzhou,0.2876,mild,1.0458,0
2024-03-13,Hangzhou,0.2538,mild,1.1052,0
2024-03-14,Hangzhou,0.3484,mild,1.0366,0
2024-03-15,Hangzhou,0.2101,mild,1.0768,0
2024-03-16,Hangzhou,0.1696,mild,0.9897,0
2024-03-17,Hangzhou,0.2508,mild,0.9558,1
2024-03-18,Hangzhou,0.1672,mild,1.0728,0
2024-03-19,Hangzhou,0.1453,mild,1.0051,0
2024-03-20,Hangzhou,0.4095,mild,1.0422,0
2024-03-21,Hangzhou,0.4589,mild,1.1222,0
2024-03-22,Hangzhou,0.6252,mild,1.0385,0
2024-03-23,Hangzhou,0.2654,mild,0.9322,0
2024-03-24,Hangzhou,0.3034,mild,0.961,0
2024-03-25,Hangzhou,0.3372,mild,1.102,0
2024-03-26,Hangzhou,0.0637,mild,1.1346,0
2024-03-27,Hangzhou,0.1412,mild,1.0451,0
2024-03-28,Hangzhou,0.1183,mild,1.0187,0
2024-03-29,Hangzhou,0.2034,mild,1.0463,0
2024-03-30,Hangzhou,0.284,mild,0.9606,0
2024-03-31,Hangzhou,0.2022,mild,0.9644,0
2024-04-01,Hangzhou,0.2,mild,1.1132,0
2024-04-02,Hangzhou,0.3525,mild,1.0504,0
2024-04-03,Hangzhou,0.2512,mild,1.099,0
2024-04-04,Hangzhou,0.272,mild,1.1561,0
2024-04-05,Hangzhou,0.2885,mild,1.1871,0
2024-04-06,Hangzhou,0.3822,mild,0.9147,0
2024-04-07,Hangzhou,0.4704,mild,0.9847,0
2024-04-08,Hangzhou,0.2211,mild,1.0762,0
2024-04-09,Hangzhou,0.0,mild,1.068,0
2024-04-10,Hangzhou,0.2011,mild,1.1152,0
2024-04-11,Hangzhou,0.0,mild,1.083,0
2024-04-12,Hangzhou,0.1163,mild,1.0583,0
2024-04-13,Hangzhou,0.0,mild,0.9345,0
2024-04-14,Hangzhou,0.0,mild,0.986,0
2024-04-15,Hangzhou,0.1181,mild,1.0592,0
2024-04-16,Hangzhou,0.1022,mild,1.0669,0
2024-04-17,Hangzhou,0.1609,mild,1.1001,0
2024-04-18,Hangzhou,0.0,mild,1.0001,0
2024-04-19,Hangzhou,0.1498,mild,1.0902,0
2024-04-20,Hangzhou,0.4208,mild,0.9256,0
2024-04-21,Hangzhou,0.2482,mild,0.9105,0
2024-04-22,Hangzhou,0.1217,mild,1.1843,0
2024-04-23,Hangzhou,0.3737,mild,1.1182,0
2024-04-24,Hangzhou,0.0,mild,1.1124,0
2024-04-25,Hangzhou,0.3634,mild,1.078,0
2024-04-26,Hangzhou,0.4017,mild,1.0564,0
2024-04-27,Hangzhou,0.0237,mild,0.9786,0
2024-04-28,Hangzhou,0.0,mild,0.9471,0
2024-04-29,Hangzhou,0.0,mild,1.1191,0
2024-04-30,Hangzhou,0.1105,mild,1.0727,0
2024-05-01,Hangzhou,0.0,mild,1.1705,0
2024-05-02,Hangzhou,0.1509,mild,1.101,0
2024-05-03,Hangzhou,0.175,mild,1.1662,0
2024-05-04,Hangzhou,0.0,mild,0.964,0
2024-05-05,Hangzhou,0.1175,mild,0.9321,0
2024-05-06,Hangzhou,0.0377,mild,1.0917,0
2024-05-07,Hangzhou,0.2055,mild,1.0515,0
2024-05-08,Hangzhou,0.3831,mild,1.0458,0
2024-05-09,Hangzhou,0.0127,mild,1.0727,0
2024-05-10,Hangzhou,0.0188,mild,1.0684,0
2024-05-11,Hangzhou,0.0,mild,1.0252,0
2024-05-12,Hangzhou,0.1217,mild,0.8949,0
2024-05-13,Hangzhou,0.0,mild,1.1288,0
2024-05-14,Hangzhou,0.1495,mild,1.044,0
2024-05-15,Hangzhou,0.0,mild,1.1214,0
2024-05-16,Hangzhou,0.0,mild,0.9921,0
2024-05-17,Hangzhou,0.0,mild,1.0054,0
2024-05-18,Hangzhou,0.0,mild,0.9093,0
2024-05-19,Hangzhou,0.0777,mild,0.9575,0
2024-05-20,Hangzhou,0.0,mild,1.0244,1
2024-05-21,Hangzhou,0.1592,mild,1.1061,0
2024-05-22,Hangzhou,0.0,mild,1.071,0
2024-05-23,Hangzhou,0.0,mild,1.1515,0
2024-05-24,Hangzhou,0.0,mild,1.1185,0
2024-05-25,Hangzhou,0.0,mild,0.9288,0
2024-05-26,Hangzhou,0.0,mild,0.9738,0
2024-05-27,Hangzhou,0.0915,mild,1.0352,0
2024-05-28,Hangzhou,0.0,mild,1.0567,0
2024-05-29,Hangzhou,0.0174,mild,1.0225,0
2024-05-30,Hangzhou,0.0,mild,1.022,0
2024-05-31,Hangzhou,0.0,cold,1.1075,0
2024-06-01,Hangzhou,0.0958,cold,0.906,0
2024-06-02,Hangzhou,0.0514,cold,0.9249,0
2024-06-03,Hangzhou,0.0828,cold,1.056,0
2024-06-04,Hangzhou,0.2911,cold,1.0631,0
2024-06-05,Hangzhou,0.1063,cold,1.0113,0
2024-06-06,Hangzhou,0.0,cold,1.0358,0
2024-06-07,Hangzhou,0.1191,cold,1.1202,0
2024-06-08,Hangzhou,0.0,cold,0.8667,0
2024-06-09,Hangzhou,0.0166,cold,0.9573,0
2024-06-10,Hangzhou,0.2372,cold,1.2014,0
2024-06-11,Hangzhou,0.0,cold,1.0662,0
2024-06-12,Hangzhou,0.1083,cold,1.0843,0
2024-06-13,Hangzhou,0.236,cold,1.0741,0
2024-06-14,Hangzhou,0.0138,cold,1.0812,0
2024-06-15,Hangzhou,0.0,cold,0.9831,0
2024-06-16,Hangzhou,0.0,cold,0.8934,0
2024-06-17,Hangzhou,0.2467,cold,1.0829,0
2024-06-18,Hangzhou,0.2247,cold,1.0973,0
2024-06-19,Hangzhou,0.3494,cold,1.0915,0
2024-06-20,Hangzhou,0.0,cold,1.0803,0
2024-06-21,Hangzhou,0.1705,cold,1.0319,0
2024-06-22,Hangzhou,0.0,cold,0.9394,0
2024-06-23,Hangzhou,0.0229,cold,1.0256,0
2024-06-24,Hangzhou,0.1197,cold,1.069,0
2024-06-25,Hangzhou,0.2633,cold,1.0368,0
2024-06-26,Hangzhou,0.0,cold,1.1149,0
2024-06-27,Hangzhou,0.0827,cold,0.985,0
2024-06-28,Hangzhou,0.0,cold,1.0435,0
2024-06-29,Hangzhou,0.1231,cold,0.9305,0
2024-06-30,Hangzhou,0.1045,cold,0.9336,0
2024-07-01,Hangzhou,0.0268,cold,1.0836,0
2024-07-02,Hangzhou,0.0,cold,1.1096,0
2024-07-03,Hangzhou,0.0163,cold,1.0452,0
2024-07-04,Hangzhou,0.2028,cold,1.1151,0
2024-07-05,Hangzhou,0.2126,cold,1.0778,0
2024-07-06,Hangzhou,0.4545,cold,0.8924,0
2024-07-07,Hangzhou,0.1881,cold,0.961,0
2024-07-08,Hangzhou,0.2724,cold,1.0076,0
2024-07-09,Hangzhou,0.0277,cold,1.0429,0
2024-07-10,Hangzhou,0.329,cold,1.0563,0
2024-07-11,Hangzhou,0.1499,cold,1.0343,0
2024-07-12,Hangzhou,0.0931,cold,1.0421,0
2024-07-13,Hangzhou,0.1954,cold,0.8864,0
2024-07-14,Hangzhou,0.2359,cold,0.9174,0
2024-07-15,Hangzhou,0.3063,cold,1.0192,0
2024-07-16,Hangzhou,0.4736,cold,1.0841,0
2024-07-17,Hangzhou,0.0107,cold,1.0496,0
2024-07-18,Hangzhou,0.3444,cold,1.0389,0
2024-07-19,Hangzhou,0.12,cold,1.0283,0
2024-07-20,Hangzhou,0.0,cold,0.9452,0
2024-07-21,Hangzhou,0.3543,cold,0.8745,0
2024-07-22,Hangzhou,0.3606,cold,1.1201,1
2024-07-23,Hangzhou,0.4025,cold,1.0112,0
2024-07-24,Hangzhou,0.0883,cold,1.0039,0
2024-07-25,Hangzhou,0.2354,cold,1.037,0
2024-07-26,Hangzhou,0.0,cold,0.9849,0
2024-07-27,Hangzhou,0.4118,cold,0.908,0
2024-07-28,Hangzhou,0.4401,cold,0.9668,0
2024-07-29,Hangzhou,0.4613,cold,1.0408,1
2024-07-30,Hangzhou,0.2686,cold,1.0591,0
2024-07-31,Hangzhou,0.2926,cold,1.0714,0
2024-08-01,Hangzhou,0.4316,cold,1.0309,1
2024-08-02,Hangzhou,0.2419,cold,1.0843,0
2024-08-03,Hangzhou,0.4633,cold,0.9229,0
2024-08-04,Hangzhou,0.2248,cold,0.948,0
2024-08-05,Hangzhou,0.269,cold,1.1196,0
2024-08-06,Hangzhou,0.4017,cold,1.0728,0
2024-08-07,Hangzhou,0.2116,cold,1.0306,0
2024-08-08,Hangzhou,0.3611,cold,1.0612,0
2024-08-09,Hangzhou,0.5862,cold,1.031,0
2024-08-10,Hangzhou,0.1011,cold,1.0312,0
2024-08-11,Hangzhou,0.4543,cold,0.8964,0
2024-08-12,Hangzhou,0.4679,cold,1.0599,0
2024-08-13,Hangzhou,0.8007,cold,1.0321,0
2024-08-14,Hangzhou,0.235,cold,1.1342,0
2024-08-15,Hangzhou,0.377,cold,1.0715,0
2024-08-16,Hangzhou,0.5701,cold,1.0548,0
2024-08-17,Hangzhou,0.5279,cold,0.9425,0
2024-08-18,Hangzhou,0.4287,cold,0.9818,0
2024-08-19,Hangzhou,0.5407,cold,1.1021,0
2024-08-20,Hangzhou,0.3165,cold,1.0962,0
2024-08-21,Hangzhou,0.1964,cold,1.0569,0
2024-08-22,Hangzhou,0.3692,cold,1.1293,0
2024-08-23,Hangzhou,0.7168,cold,1.0805,0
2024-08-24,Hangzhou,0.3096,cold,0.9505,0
2024-08-25,Hangzhou,0.2407,cold,0.9284,0
2024-08-26,Hangzhou,0.5699,cold,1.0885,0
2024-08-27,Hangzhou,0.5884,cold,1.0627,0
2024-08-28,Hangzhou,0.4254,cold,1.1132,0
2024-08-29,Hangzhou,0.5415,cold,1.1334,0
2024-08-30,Hangzhou,0.5302,cold,1.0178,0
2024-08-31,Hangzhou,0.5234,cold,0.9519,0
2024-09-01,Hangzhou,0.6661,cold,0.915,0
2024-09-02,Hangzhou,0.6446,cold,1.045,0
2024-09-03,Hangzhou,0.5545,cold,1.0108,0
2024-09-04,Hangzhou,0.6045,cold,1.0338,0
2024-09-05,Hangzhou,0.241,cold,1.026,0
2024-09-06,Hangzhou,0.9913,cold,1.0991,0
2024-09-07,Hangzhou,0.5203,cold,0.9117,0
2024-09-08,Hangzhou,0.5725,cold,1.0346,0
2024-09-09,Hangzhou,0.3015,cold,1.0434,0
2024-09-10,Hangzhou,0.6089,cold,1.0676,0
2024-09-11,Hangzhou,0.7009,cold,1.0269,0
2024-09-12,Hangzhou,0.7508,cold,1.0699,0
2024-09-13,Hangzhou,0.46,cold,1.0743,0
2024-09-14,Hangzhou,0.7153,cold,0.9728,0
2024-09-15,Hangzhou,0.8331,cold,1.0529,0
2024-09-16,Hangzhou,0.5646,mild,1.1612,0
2024-09-17,Hangzhou,0.5945,mild,1.1326,0
2024-09-18,Hangzhou,0.3914,mild,1.0606,0
2024-09-19,Hangzhou,0.5165,mild,1.0542,0
2024-09-20,Hangzhou,0.7728,mild,1.0996,0
2024-09-21,Hangzhou,0.6336,mild,0.9715,0
2024-09-22,Hangzhou,0.5791,mild,0.9979,0
2024-09-23,Hangzhou,0.836,mild,1.107,0
2024-09-24,Hangzhou,0.979,mild,1.0857,0
2024-09-25,Hangzhou,0.8126,mild,1.072,0
2024-09-26,Hangzhou,0.8165,mild,1.0575,0
2024-09-27,Hangzhou,0.4722,mild,1.0483,0
2024-09-28,Hangzhou,0.6524,mild,0.9405,0
2024-09-29,Hangzhou,0.8328,mild,0.9205,0
2024-09-30,Hangzhou,0.9324,mild,1.042,0
2024-10-01,Hangzhou,0.9347,mild,1.2122,0
2024-10-02,Hangzhou,1.0,mild,1.2122,0
2024-10-03,Hangzhou,0.6429,mild,1.1661,0
2024-10-04,Hangzhou,1.0,mild,1.2291,0
2024-10-05,Hangzhou,0.5882,mild,1.0695,0
2024-10-06,Hangzhou,0.5531,mild,1.0596,0
2024-10-07,Hangzhou,0.99,mild,1.1899,0
2024-10-08,Hangzhou,0.6566,mild,1.0658,0
2024-10-09,Hangzhou,0.4796,mild,1.0996,0
2024-10-10,Hangzhou,1.0,mild,1.1143,0
2024-10-11,Hangzhou,0.9589,mild,1.0436,0
2024-10-12,Hangzhou,0.8808,mild,0.9312,0
2024-10-13,Hangzhou,1.0,mild,0.889,0
2024-10-14,Hangzhou,0.6914,mild,1.1063,0
2024-10-15,Hangzhou,0.9444,mild,1.0322,0
2024-10-16,Hangzhou,1.0,mild,1.1408,0
2024-10-17,Hangzhou,0.7257,mild,1.0836,0
2024-10-18,Hangzhou,0.9111,mild,1.1285,0
2024-10-19,Hangzhou,0.8904,mild,0.9748,0
2024-10-20,Hangzhou,0.7651,mild,0.9176,0
2024-10-21,Hangzhou,1.0,mild,1.1305,0
2024-10-22,Hangzhou,0.9373,mild,1.0576,0
2024-10-23,Hangzhou,1.0,mild,1.0307,0
